Invoice_ID,Booking_Date,Invoice_Date,Model,Variant,Fuel_Type,Color,Sales_Channel,Salesperson_ID,Ex_Showroom_Price,Discount,Finance_Used,Exchange_Used,Gross_Margin,Net_Sale_Price
INV10222,2025-11-14,2025-04-03,Swift,Top,Petrol,Silver,Walk-in,SP12,1427168,40670,No,Yes,124300,1386498
INV10223,2025-12-30,2024-10-06,Creta,Mid,EV,Blue,Walk-in,SP16,1877355,67603,Yes,No,123156,1809752
INV10224,2025-11-02,2025-11-30,City,Mid,Diesel,Red,Referral,SP10,1309657,31478,Yes,No,22512,1278179
INV10225,2025-12-10,2024-10-28,Swift,Base,Diesel,Red,Digital,SP18,699245,26439,Yes,Yes,100982,672806
INV10226,2025-02-19,2025-06-14,City,Mid,Diesel,Blue,Referral,SP15,1393317,34747,No,Yes,41912,1358570
INV10227,2024-09-03,2025-08-02,Creta,Base,Petrol,Silver,Walk-in,SP17,1633909,29810,No,No,119567,1604099
INV10228,2025-03-14,2024-08-05,Nexon,Top,Petrol,White,Walk-in,SP10,772951,18302,Yes,Yes,140639,754649
INV10229,2024-07-21,2024-04-11,City,Top,Petrol,Black,Walk-in,SP3,1500778,66236,Yes,Yes,55515,1434542
INV10230,2024-07-02,2025-07-07,Nexon,Mid,EV,White,Corporate,SP16,1554978,64467,Yes,No,35416,1490511
INV10231,2024-05-02,2024-10-14,Creta,Top,Petrol,Black,Digital,SP6,1553097,34841,No,No,92816,1518256
INV10232,2025-02-04,2024-06-15,Creta,Top,EV,Black,Corporate,SP3,1218525,44713,Yes,Yes,96510,1173812
INV10233,2024-10-20,2025-09-12,Venue,Mid,Diesel,Silver,Referral,SP9,1275173,49546,Yes,No,135781,1225627
INV10234,2024-10-06,2024-02-05,Creta,Base,Diesel,Blue,Corporate,SP11,1401125,3048,Yes,No,63746,1398077
INV10235,2025-09-01,2024-12-18,Creta,Mid,Petrol,White,Digital,SP13,508382,33290,Yes,No,63775,475092
INV10236,2024-07-16,2025-11-06,Baleno,Base,Diesel,Blue,Corporate,SP18,1016243,58906,No,No,122067,957337
INV10237,2025-05-25,2024-03-13,Swift,Mid,Petrol,Red,Walk-in,SP4,1397428,76637,Yes,No,142039,1320791
INV10238,2024-05-23,2025-10-09,Venue,Mid,EV,Silver,Referral,SP8,1039353,29778,No,Yes,32227,1009575
INV10239,2025-08-31,2024-12-18,Venue,Top,Diesel,Silver,Referral,SP13,847614,27425,No,Yes,33031,820189
INV10240,2024-07-19,2024-03-10,Venue,Mid,Petrol,Red,Walk-in,SP10,514425,58176,Yes,No,128819,456249
INV10241,2024-05-03,2025-02-28,Baleno,Mid,Diesel,White,Walk-in,SP2,1299543,12674,No,No,53000,1286869
INV10242,2024-07-05,2025-12-08,Nexon,Base,Diesel,Red,Walk-in,SP8,1720447,62402,Yes,No,71253,1658045
INV10243,2024-11-21,2025-07-14,Creta,Top,Petrol,White,Digital,SP6,1077545,33053,Yes,Yes,130848,1044492
INV10244,2025-04-08,2025-10-03,Swift,Base,Diesel,Black,Corporate,SP16,843190,11957,Yes,Yes,87564,831233
INV10245,2024-12-14,2025-05-31,City,Base,Diesel,Silver,Referral,SP18,1324283,72644,Yes,Yes,140921,1251639
INV10246,2025-10-21,2025-03-03,Nexon,Top,Diesel,White,Corporate,SP17,502175,53616,Yes,Yes,115969,448559
INV10247,2025-02-06,2025-06-22,Creta,Top,Diesel,Blue,Walk-in,SP6,1822061,17829,No,No,142614,1804232
INV10248,2024-12-11,2024-06-08,Baleno,Top,EV,Blue,Walk-in,SP13,1350340,5837,No,No,38313,1344503
INV10249,2025-05-25,2024-05-28,Creta,Mid,Diesel,Silver,Corporate,SP14,688961,64141,Yes,Yes,134326,624820
INV10250,2024-05-26,2024-08-17,Creta,Top,Diesel,Red,Referral,SP10,1766792,15032,No,Yes,95186,1751760
INV10251,2024-05-27,2025-12-12,Baleno,Top,Petrol,Red,Digital,SP11,845259,26352,Yes,No,111760,818907
INV10252,2025-12-11,2025-07-15,Venue,Top,EV,White,Corporate,SP13,792338,30215,No,No,77751,762123
INV10253,2025-05-03,2024-03-07,Venue,Base,Petrol,Red,Walk-in,SP12,928053,56319,No,No,72492,871734
INV10254,2025-10-01,2025-01-15,Swift,Base,Petrol,Silver,Walk-in,SP9,1632934,74642,Yes,No,50364,1558292
INV10255,2025-07-04,2024-02-27,Swift,Mid,Petrol,White,Digital,SP4,1721224,41247,No,No,38361,1679977
INV10256,2024-12-03,2024-09-15,Venue,Base,EV,Black,Corporate,SP7,1913268,43048,No,Yes,87949,1870220
INV10257,2025-10-02,2024-12-07,Nexon,Mid,Petrol,Red,Digital,SP2,1058867,75532,No,No,126330,983335
INV10258,2025-04-17,2024-05-09,City,Base,Petrol,Red,Digital,SP7,1645130,66714,Yes,Yes,51070,1578416
INV10259,2024-05-30,2025-12-27,Creta,Top,Petrol,White,Referral,SP9,1171915,35319,No,Yes,123722,1136596
INV10260,2025-02-18,2024-06-20,City,Base,Diesel,Blue,Referral,SP5,1074065,16025,No,No,42409,1058040
INV10261,2024-10-24,2025-09-05,Creta,Mid,Petrol,Red,Walk-in,SP15,1947698,9780,No,Yes,49854,1937918
INV10262,2025-09-02,2024-07-27,Venue,Base,EV,Silver,Corporate,SP18,540751,22706,No,Yes,116742,518045
INV10263,2024-09-19,2024-12-19,Swift,Top,EV,Red,Referral,SP4,1749247,42916,No,No,139625,1706331
INV10264,2024-05-23,2025-04-15,Nexon,Mid,Diesel,Black,Walk-in,SP19,1657326,75503,No,Yes,49655,1581823
INV10265,2024-12-11,2024-04-25,Swift,Top,EV,Red,Corporate,SP20,1622756,30856,No,No,29952,1591900
INV10266,2025-09-15,2024-09-20,City,Top,EV,Blue,Walk-in,SP7,1263274,9179,No,No,56365,1254095
INV10267,2025-07-25,2025-10-23,Swift,Mid,Diesel,Red,Referral,SP8,704750,38623,No,Yes,103298,666127
INV10268,2024-01-02,2025-03-17,Venue,Top,Petrol,White,Walk-in,SP17,1582097,17587,Yes,No,86156,1564510
INV10269,2024-10-30,2025-07-01,Nexon,Top,Diesel,Red,Corporate,SP13,1035852,23733,No,No,119233,1012119
INV10270,2024-09-10,2025-03-28,City,Base,Petrol,Blue,Corporate,SP11,1129443,3975,No,Yes,141232,1125468
INV10271,2025-10-13,2025-04-21,Nexon,Top,Petrol,White,Walk-in,SP1,1488144,78455,No,No,76724,1409689
INV10272,2025-03-28,2024-10-13,Creta,Top,EV,Silver,Corporate,SP2,920515,75138,No,Yes,35455,845377
INV10273,2024-02-06,2024-10-29,Swift,Top,Diesel,White,Walk-in,SP17,1539535,45463,No,Yes,107746,1494072
INV10274,2024-06-08,2024-11-06,Nexon,Top,EV,Black,Corporate,SP5,1989750,42154,Yes,No,67673,1947596
INV10275,2024-01-09,2024-07-26,Baleno,Mid,EV,White,Walk-in,SP6,687150,75676,Yes,Yes,20974,611474
INV10276,2024-08-20,2025-09-09,Swift,Base,Petrol,Silver,Walk-in,SP7,1955213,28830,Yes,No,32679,1926383
INV10277,2024-04-08,2025-03-21,Creta,Top,EV,Red,Walk-in,SP15,1899467,72126,Yes,Yes,81791,1827341
INV10278,2025-10-20,2025-10-31,Nexon,Top,Diesel,White,Digital,SP19,1297634,46745,No,No,47429,1250889
INV10279,2024-07-26,2025-09-24,City,Mid,EV,White,Corporate,SP16,871551,30609,No,No,38073,840942
INV10280,2024-05-10,2024-02-24,Creta,Top,EV,White,Referral,SP13,1638773,17401,No,Yes,90207,1621372
INV10281,2025-02-07,2024-01-12,Baleno,Mid,Petrol,White,Walk-in,SP5,1591213,27729,Yes,Yes,50365,1563484
INV10282,2024-05-31,2025-10-18,Nexon,Base,Diesel,Silver,Digital,SP3,1173726,45167,Yes,No,141608,1128559
INV10283,2024-02-23,2025-02-03,Venue,Base,EV,Blue,Referral,SP3,1572852,57391,Yes,No,75928,1515461
INV10284,2024-04-29,2025-10-09,Swift,Top,Petrol,Blue,Walk-in,SP19,655647,58171,Yes,Yes,131903,597476
INV10285,2025-11-03,2025-05-29,City,Top,EV,White,Referral,SP14,1983193,6647,No,No,131114,1976546
INV10286,2025-09-19,2025-10-17,Venue,Top,Diesel,Silver,Digital,SP16,803374,21106,No,No,94453,782268
INV10287,2025-08-09,2025-06-25,Nexon,Mid,EV,Silver,Referral,SP17,1499767,6015,Yes,Yes,126657,1493752
INV10288,2025-09-16,2024-08-24,Nexon,Top,EV,White,Walk-in,SP4,886230,21506,No,Yes,27784,864724
INV10289,2025-02-23,2024-10-05,Creta,Top,Petrol,Black,Referral,SP13,1678102,24067,Yes,No,132529,1654035
INV10290,2025-02-25,2024-12-13,Nexon,Base,EV,White,Referral,SP8,961833,2056,Yes,Yes,118962,959777
INV10291,2024-04-13,2025-09-18,City,Top,Petrol,Black,Walk-in,SP19,1178381,29328,Yes,Yes,121201,1149053
INV10292,2024-09-10,2024-04-13,Venue,Base,Diesel,White,Digital,SP5,1957449,77712,Yes,No,140356,1879737
INV10293,2024-08-14,2025-09-21,City,Top,EV,Black,Digital,SP2,1845779,52832,No,Yes,140913,1792947
INV10294,2024-04-21,2025-05-31,Baleno,Base,Diesel,Black,Referral,SP15,1550108,42771,No,Yes,147499,1507337
INV10295,2025-05-24,2024-09-04,Baleno,Top,Diesel,White,Corporate,SP2,1019518,46515,Yes,No,32291,973003
INV10296,2025-04-17,2024-12-29,Swift,Base,EV,Black,Referral,SP11,1651242,64538,Yes,Yes,104462,1586704
INV10297,2024-04-08,2024-11-16,Swift,Mid,Petrol,Red,Corporate,SP13,1630127,68650,No,No,46154,1561477
INV10298,2024-06-01,2025-09-24,Baleno,Base,Diesel,Blue,Referral,SP10,668828,78978,No,Yes,146874,589850
INV10299,2024-12-03,2024-10-12,Nexon,Base,Diesel,Silver,Digital,SP3,606734,40151,Yes,Yes,45650,566583
INV10300,2025-12-06,2024-05-28,City,Base,EV,Black,Referral,SP5,1400429,1629,Yes,No,131876,1398800
INV10301,2024-06-11,2024-03-24,Baleno,Top,EV,Black,Referral,SP3,1230002,28155,Yes,Yes,88741,1201847
INV10302,2025-12-20,2025-02-09,Swift,Top,EV,Silver,Corporate,SP6,1451710,18288,Yes,Yes,122348,1433422
INV10303,2025-11-11,2025-03-31,Baleno,Top,EV,Black,Digital,SP13,1338600,50588,Yes,Yes,115830,1288012
INV10304,2024-06-09,2024-06-09,Nexon,Mid,EV,Silver,Corporate,SP10,613123,36085,No,Yes,56201,577038
INV10305,2025-08-02,2025-04-04,Baleno,Mid,EV,White,Referral,SP19,1230548,11251,No,Yes,59479,1219297
INV10306,2025-02-01,2025-07-03,City,Base,Petrol,Red,Walk-in,SP8,1442054,25574,Yes,Yes,92920,1416480
INV10307,2024-10-03,2025-05-14,Venue,Mid,Diesel,Red,Referral,SP18,1948181,9623,Yes,No,102797,1938558
INV10308,2025-05-18,2025-05-23,Nexon,Base,Petrol,Blue,Referral,SP3,1636473,54715,Yes,Yes,70243,1581758
INV10309,2025-01-26,2025-10-15,Swift,Base,Petrol,Black,Corporate,SP17,1128887,6123,Yes,Yes,88595,1122764
INV10310,2024-05-14,2025-04-25,City,Base,EV,Blue,Walk-in,SP8,1829362,3061,No,No,51734,1826301
INV10311,2024-07-13,2025-10-24,Baleno,Mid,Diesel,White,Walk-in,SP10,1917582,39095,No,No,108927,1878487
INV10312,2025-02-04,2024-04-23,Baleno,Top,Petrol,Red,Corporate,SP2,1797327,59618,Yes,No,101451,1737709
INV10313,2025-10-01,2025-07-31,Venue,Mid,EV,White,Digital,SP12,1585085,28451,No,Yes,139950,1556634
INV10314,2024-02-02,2024-12-26,Swift,Base,EV,White,Walk-in,SP6,1335669,34814,Yes,No,125817,1300855
INV10315,2025-11-18,2024-12-06,Swift,Base,Diesel,Black,Walk-in,SP2,1170774,76868,Yes,No,132169,1093906
INV10316,2025-04-04,2025-03-24,Creta,Mid,Petrol,White,Corporate,SP3,1677209,37832,No,Yes,119978,1639377
INV10317,2025-04-14,2024-06-28,Swift,Base,Petrol,Red,Digital,SP17,1366297,9445,Yes,No,62568,1356852
INV10318,2025-01-09,2025-12-02,Venue,Base,Petrol,Blue,Digital,SP7,1086347,33490,No,Yes,137514,1052857
INV10319,2024-01-22,2025-02-10,Creta,Mid,EV,Red,Referral,SP5,811294,29767,Yes,Yes,45793,781527
INV10320,2025-10-31,2025-10-27,Creta,Mid,Diesel,Black,Referral,SP1,1374799,46057,Yes,Yes,72204,1328742
INV10321,2024-02-07,2024-07-14,Baleno,Mid,Diesel,Red,Corporate,SP8,704196,73100,Yes,Yes,66746,631096
INV10322,2024-08-17,2025-04-10,Baleno,Base,Petrol,Silver,Digital,SP12,500903,41043,Yes,Yes,51989,459860
INV10323,2024-12-30,2024-11-06,Swift,Base,EV,Blue,Corporate,SP14,1789600,27946,No,No,69465,1761654
INV10324,2025-07-16,2024-09-18,Creta,Top,Petrol,Silver,Referral,SP16,1340667,36587,Yes,Yes,110841,1304080
INV10325,2025-03-13,2025-02-22,Baleno,Top,Diesel,Silver,Corporate,SP10,689637,3364,No,No,81383,686273
INV10326,2024-10-09,2025-02-09,Venue,Mid,EV,Black,Corporate,SP15,1341774,69854,No,Yes,36767,1271920
INV10327,2024-01-27,2024-05-22,Baleno,Top,Petrol,White,Walk-in,SP15,1722371,56088,Yes,No,58652,1666283
INV10328,2024-08-13,2024-12-07,Nexon,Base,Petrol,Silver,Walk-in,SP10,1584148,77015,No,Yes,103732,1507133
INV10329,2024-10-03,2024-11-11,Nexon,Top,EV,Red,Walk-in,SP7,1647569,7398,Yes,Yes,104244,1640171
INV10330,2025-08-31,2024-04-10,Baleno,Base,Diesel,White,Referral,SP3,849207,2452,No,Yes,33383,846755
INV10331,2024-10-10,2024-08-31,Creta,Mid,EV,Red,Corporate,SP2,1455054,33193,No,No,90784,1421861
INV10332,2025-04-25,2025-05-04,Creta,Mid,Petrol,Red,Walk-in,SP6,1471537,79401,Yes,No,121733,1392136
INV10333,2025-03-28,2024-01-12,City,Base,Petrol,White,Walk-in,SP9,922227,25345,Yes,No,80089,896882
INV10334,2025-10-20,2024-08-26,Nexon,Top,Petrol,White,Walk-in,SP10,1121828,74335,No,Yes,148524,1047493
INV10335,2025-05-30,2025-07-14,Venue,Mid,Petrol,Red,Referral,SP4,553533,59196,Yes,Yes,46440,494337
INV10336,2025-06-30,2024-02-11,Creta,Mid,Diesel,Black,Referral,SP3,1179424,23053,Yes,No,72443,1156371
INV10337,2024-07-10,2025-11-08,Swift,Top,Diesel,Blue,Corporate,SP9,1283185,5015,No,Yes,76325,1278170
INV10338,2024-02-18,2025-08-16,Nexon,Top,Petrol,Blue,Corporate,SP17,1729229,8657,No,No,106766,1720572
INV10339,2025-05-26,2025-03-04,Venue,Base,Diesel,Black,Corporate,SP14,1668964,51116,Yes,Yes,115190,1617848
INV10340,2024-01-17,2024-06-06,Venue,Top,Diesel,White,Walk-in,SP10,1672058,21951,No,No,75919,1650107
INV10341,2024-06-20,2024-08-03,Creta,Top,Diesel,Red,Digital,SP13,1295063,26521,Yes,No,36611,1268542
INV10342,2024-08-07,2025-10-31,Venue,Top,Petrol,Blue,Referral,SP12,1803512,54431,Yes,Yes,83483,1749081
INV10343,2024-06-06,2025-04-06,Creta,Base,EV,Red,Walk-in,SP1,1635964,10731,No,No,42457,1625233
INV10344,2025-04-21,2024-05-13,Baleno,Base,EV,Black,Walk-in,SP19,1992305,18744,Yes,Yes,30256,1973561
INV10345,2024-02-15,2024-03-07,Nexon,Mid,EV,Red,Corporate,SP19,1153302,63094,No,Yes,74856,1090208
INV10346,2025-01-07,2024-01-07,City,Base,Petrol,Black,Corporate,SP6,613076,18423,Yes,Yes,126507,594653
INV10347,2025-06-01,2025-06-09,Baleno,Mid,Diesel,White,Walk-in,SP13,1221558,17568,Yes,No,60533,1203990
INV10348,2024-04-08,2024-03-13,Nexon,Top,Diesel,Black,Referral,SP19,1393850,47411,Yes,No,119826,1346439
INV10349,2024-02-06,2025-02-02,Creta,Mid,Petrol,Black,Referral,SP13,1620368,3934,No,No,118995,1616434
INV10350,2024-10-06,2025-02-08,Nexon,Mid,Petrol,Blue,Walk-in,SP4,921648,76945,No,Yes,48281,844703
INV10351,2024-12-14,2025-11-05,Creta,Top,EV,Red,Digital,SP2,1556943,8172,Yes,Yes,87275,1548771
INV10352,2025-05-11,2025-07-31,Baleno,Mid,EV,Blue,Digital,SP15,1258961,27358,No,No,21525,1231603
INV10353,2024-10-28,2024-05-09,Swift,Base,Petrol,Silver,Referral,SP12,1443015,66313,No,Yes,36453,1376702
INV10354,2024-06-29,2025-04-10,Swift,Base,EV,Black,Corporate,SP7,1295005,19763,Yes,Yes,26251,1275242
INV10355,2025-08-29,2024-07-24,Nexon,Base,Diesel,Silver,Digital,SP20,1685026,48673,No,No,128744,1636353
INV10356,2024-04-08,2024-09-22,Swift,Base,Petrol,Blue,Digital,SP18,1351728,67975,No,No,39507,1283753
INV10357,2025-11-30,2025-06-20,Creta,Mid,Petrol,Red,Corporate,SP13,827985,7804,No,Yes,99396,820181
INV10358,2024-04-25,2024-09-09,Venue,Mid,Diesel,Blue,Digital,SP17,1356665,47594,Yes,Yes,106644,1309071
INV10359,2024-07-09,2024-10-15,Creta,Top,Diesel,Red,Walk-in,SP4,1089573,78748,Yes,No,47906,1010825
INV10360,2024-09-09,2024-06-12,Venue,Mid,Diesel,Red,Digital,SP14,1608123,67525,No,No,93185,1540598
INV10361,2024-06-09,2024-04-04,Baleno,Mid,EV,White,Corporate,SP20,1162582,73404,Yes,Yes,119591,1089178
INV10362,2024-09-12,2024-04-19,City,Mid,Petrol,Black,Walk-in,SP13,1556509,24604,No,Yes,33193,1531905
INV10363,2024-11-18,2024-12-01,Venue,Top,EV,Blue,Digital,SP3,1894105,22135,Yes,Yes,116558,1871970
INV10364,2024-05-07,2024-08-25,Swift,Base,Diesel,Red,Referral,SP18,1265127,37918,No,No,117192,1227209
INV10365,2024-01-18,2025-01-15,Creta,Mid,EV,Blue,Walk-in,SP14,971653,50849,Yes,Yes,127071,920804
INV10366,2025-07-19,2025-03-11,Baleno,Top,Diesel,Blue,Walk-in,SP15,1531830,30847,No,Yes,101449,1500983
INV10367,2025-07-23,2025-04-27,Swift,Top,EV,Red,Referral,SP3,1371022,43774,Yes,Yes,84042,1327248
INV10368,2024-11-18,2024-01-25,Baleno,Top,EV,Silver,Referral,SP1,1917119,60709,No,Yes,79516,1856410
INV10369,2025-11-16,2025-10-14,City,Base,Diesel,Black,Digital,SP17,821289,10680,Yes,Yes,101165,810609
INV10370,2025-09-17,2024-04-26,Creta,Mid,EV,Black,Digital,SP3,674682,55037,Yes,Yes,50692,619645
INV10371,2024-10-14,2025-04-26,Nexon,Top,Petrol,White,Corporate,SP14,1868240,58914,Yes,No,90490,1809326
INV10372,2025-10-24,2025-01-26,Creta,Base,EV,White,Corporate,SP3,1508358,26309,No,No,53512,1482049
INV10373,2025-09-30,2025-06-20,City,Top,EV,White,Walk-in,SP13,1341244,10349,No,No,30719,1330895
INV10374,2024-06-03,2024-03-19,Creta,Top,Petrol,Black,Referral,SP15,1751258,75079,No,Yes,75427,1676179
INV10375,2025-05-04,2025-08-02,Nexon,Top,Diesel,Silver,Referral,SP18,1731148,60820,Yes,No,47649,1670328
INV10376,2025-01-20,2024-06-21,Venue,Top,Petrol,Black,Corporate,SP14,1457122,74996,No,Yes,32402,1382126
INV10377,2024-04-13,2024-01-12,Baleno,Top,EV,Black,Walk-in,SP3,1929810,34553,Yes,Yes,122880,1895257
INV10378,2025-01-27,2024-05-07,Nexon,Base,Diesel,Black,Walk-in,SP19,1765630,28525,Yes,Yes,139764,1737105
INV10379,2024-09-02,2025-08-30,Swift,Mid,EV,Black,Corporate,SP8,1474090,5948,Yes,Yes,29216,1468142
INV10380,2024-06-24,2024-04-01,City,Mid,EV,Silver,Corporate,SP4,1966581,14498,No,Yes,134667,1952083
INV10381,2024-02-08,2025-10-14,Venue,Mid,Petrol,White,Corporate,SP4,894833,18991,Yes,No,51050,875842
INV10382,2025-04-21,2025-06-26,Swift,Mid,Petrol,Blue,Digital,SP19,759711,59790,No,No,115808,699921
INV10383,2025-11-12,2025-06-15,Swift,Base,Diesel,White,Walk-in,SP11,1125122,7660,No,No,70093,1117462
INV10384,2025-06-21,2025-10-19,City,Base,Diesel,White,Walk-in,SP1,1682981,26245,Yes,Yes,25050,1656736
INV10385,2025-02-11,2025-03-22,Venue,Base,Diesel,Blue,Walk-in,SP8,540002,238,No,No,66716,539764
INV10386,2025-06-08,2025-01-24,Swift,Top,EV,Black,Corporate,SP15,755549,19920,Yes,Yes,135455,735629
INV10387,2025-05-20,2025-11-02,Swift,Top,Petrol,Silver,Corporate,SP1,1481124,46659,Yes,No,22438,1434465
INV10388,2024-02-05,2024-02-12,Venue,Top,Petrol,Silver,Corporate,SP7,982843,74874,No,No,143713,907969
INV10389,2025-11-15,2024-09-10,Creta,Mid,Petrol,White,Corporate,SP20,893727,42517,Yes,No,128686,851210
INV10390,2024-01-20,2024-05-09,Swift,Top,Diesel,Blue,Referral,SP20,874994,75885,Yes,No,67431,799109
INV10391,2024-11-16,2024-02-29,Baleno,Mid,Petrol,Red,Corporate,SP11,1193210,46350,Yes,No,132373,1146860
INV10392,2025-05-26,2025-10-24,Venue,Top,Petrol,Black,Digital,SP14,1145836,77179,No,No,127123,1068657
INV10393,2025-02-03,2025-04-11,Swift,Mid,Petrol,White,Referral,SP16,1580362,28274,No,Yes,36760,1552088
INV10394,2025-10-15,2024-10-13,City,Top,Diesel,Silver,Referral,SP14,798388,45013,No,Yes,97614,753375
INV10395,2025-04-15,2025-05-31,Nexon,Top,Petrol,Blue,Corporate,SP12,1615837,39913,Yes,Yes,36473,1575924
INV10396,2024-05-22,2025-04-11,Baleno,Base,Diesel,Blue,Walk-in,SP17,1829197,45819,Yes,Yes,63815,1783378
INV10397,2024-04-01,2024-12-10,Nexon,Top,Petrol,White,Corporate,SP14,1201893,77857,No,Yes,82460,1124036
INV10398,2024-12-19,2025-10-03,Nexon,Top,Petrol,Red,Walk-in,SP10,770640,64910,No,No,29257,705730
INV10399,2025-12-27,2025-01-16,Swift,Base,Petrol,Silver,Corporate,SP14,1669098,23485,No,Yes,107986,1645613
INV10400,2024-02-20,2025-11-20,Baleno,Mid,Diesel,White,Corporate,SP18,905486,2860,No,Yes,45634,902626
INV10401,2025-10-26,2024-09-09,Baleno,Base,Diesel,Red,Walk-in,SP9,1231368,49875,No,Yes,80403,1181493
INV10402,2025-11-28,2024-02-25,Creta,Base,Petrol,Blue,Walk-in,SP17,782868,14919,Yes,Yes,66573,767949
INV10403,2025-07-28,2025-04-07,Nexon,Mid,EV,Black,Walk-in,SP6,792560,73947,No,Yes,48648,718613
INV10404,2024-07-08,2025-04-01,Baleno,Top,Diesel,Silver,Walk-in,SP8,974406,9586,Yes,Yes,112712,964820
INV10405,2024-05-04,2024-03-23,Creta,Mid,Diesel,Silver,Digital,SP13,1642142,51986,Yes,Yes,68980,1590156
INV10406,2024-05-29,2024-04-08,Venue,Top,Petrol,Red,Walk-in,SP18,1800637,23055,Yes,Yes,147099,1777582
INV10407,2024-11-09,2024-05-28,Creta,Top,EV,White,Corporate,SP5,1675768,34890,Yes,Yes,30296,1640878
INV10408,2025-07-23,2024-11-24,City,Mid,Petrol,Blue,Corporate,SP6,901914,63081,No,No,80197,838833
INV10409,2024-12-07,2024-06-04,Swift,Base,Diesel,Red,Digital,SP19,1750040,28807,Yes,Yes,41959,1721233
INV10410,2024-10-31,2024-07-08,Venue,Mid,Diesel,Black,Walk-in,SP4,1456996,47177,No,Yes,34570,1409819
INV10411,2025-11-22,2025-05-08,Venue,Top,Petrol,Black,Corporate,SP7,1067922,68625,Yes,No,55423,999297
INV10412,2025-11-12,2024-09-19,City,Mid,Petrol,Black,Digital,SP4,1665831,14242,No,No,100263,1651589
INV10413,2024-02-23,2024-03-20,Creta,Mid,EV,Red,Corporate,SP11,537355,56317,No,Yes,37899,481038
INV10414,2025-03-19,2025-02-03,Swift,Top,EV,Blue,Digital,SP12,1586266,39978,Yes,Yes,55785,1546288
INV10415,2025-09-04,2025-08-31,Creta,Base,Diesel,Silver,Digital,SP14,1979606,16433,No,Yes,132446,1963173
INV10416,2024-09-20,2024-09-16,Baleno,Mid,EV,White,Referral,SP13,1240174,33282,Yes,No,82806,1206892
INV10417,2024-02-22,2025-09-06,Creta,Top,EV,Silver,Referral,SP10,703811,76519,No,Yes,76963,627292
INV10418,2025-07-25,2025-07-05,Venue,Top,Diesel,Blue,Walk-in,SP18,679243,43578,Yes,No,125647,635665
INV10419,2025-09-11,2024-04-10,Swift,Mid,Diesel,Silver,Referral,SP16,1017196,70207,Yes,No,97875,946989
INV10420,2024-01-05,2024-12-24,Creta,Base,Diesel,Red,Digital,SP5,1787780,24133,No,No,54341,1763647
INV10421,2024-04-12,2025-01-14,Swift,Mid,Diesel,Black,Corporate,SP8,777941,50317,No,No,25597,727624
INV10422,2024-07-14,2024-08-08,Swift,Base,Petrol,Blue,Corporate,SP14,1345231,65950,Yes,No,112648,1279281
INV10423,2024-12-15,2025-02-23,Baleno,Base,Diesel,Blue,Walk-in,SP5,1929021,59612,Yes,Yes,122230,1869409
INV10424,2024-02-16,2024-05-03,Baleno,Base,Diesel,Silver,Referral,SP8,1253702,64873,No,Yes,30244,1188829
INV10425,2025-10-17,2025-02-25,Venue,Base,Diesel,Red,Walk-in,SP6,1862956,62002,Yes,No,23796,1800954
INV10426,2024-09-25,2024-08-18,City,Mid,EV,Silver,Digital,SP16,1030553,52508,Yes,No,127127,978045
INV10427,2025-01-04,2025-11-20,Swift,Top,Diesel,Silver,Referral,SP4,1751782,38379,Yes,No,95589,1713403
INV10428,2025-09-27,2024-03-03,City,Top,Petrol,Blue,Walk-in,SP12,1500182,15231,No,No,48528,1484951
INV10429,2024-04-15,2025-04-29,Venue,Top,Petrol,Silver,Corporate,SP11,946710,41163,Yes,Yes,135920,905547
INV10430,2025-10-31,2025-09-19,Swift,Top,Diesel,Black,Corporate,SP3,883898,31676,Yes,No,38648,852222
INV10431,2025-10-20,2025-12-03,Swift,Top,Petrol,Silver,Walk-in,SP12,1469772,55535,No,No,103967,1414237
INV10432,2025-10-18,2025-07-27,Nexon,Top,EV,Black,Walk-in,SP5,1532956,46110,Yes,Yes,20535,1486846
INV10433,2024-04-29,2025-04-27,City,Mid,Diesel,Blue,Walk-in,SP6,1640002,46978,Yes,Yes,68469,1593024
INV10434,2025-08-26,2025-06-02,Creta,Base,Petrol,Red,Digital,SP19,1511918,72369,Yes,Yes,126188,1439549
INV10435,2024-02-27,2024-06-03,Baleno,Top,Petrol,Black,Digital,SP18,1956098,4752,Yes,Yes,84912,1951346
INV10436,2024-12-11,2024-04-01,Creta,Mid,Diesel,Red,Corporate,SP16,1011933,24507,No,No,64493,987426
INV10437,2025-04-18,2025-06-09,City,Top,Petrol,Red,Digital,SP11,1726993,41495,Yes,No,92417,1685498
INV10438,2024-04-26,2025-03-30,Baleno,Top,Diesel,Black,Digital,SP5,1691533,60886,Yes,No,65785,1630647
INV10439,2024-05-06,2025-08-20,Creta,Base,Petrol,Blue,Referral,SP9,1330258,70559,Yes,No,142066,1259699
INV10440,2025-01-27,2025-10-06,Nexon,Base,EV,White,Digital,SP3,597375,982,Yes,No,105017,596393
INV10441,2025-10-02,2025-05-24,Baleno,Base,Petrol,Red,Referral,SP8,1900167,79841,Yes,No,127771,1820326
INV10442,2024-02-27,2024-07-01,Swift,Top,Petrol,Red,Digital,SP6,1028671,16146,No,No,149026,1012525
INV10443,2025-09-25,2025-01-20,Creta,Top,Diesel,Blue,Corporate,SP4,592313,54843,No,No,121377,537470
